Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,1213,1,DAVID LAMA,M,AUT,TOP,TOP,57-
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,1356,2,TOMÁS MRÁZEK,M,CZE,TOP,52,50-
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,772,3,PATXI USOBIAGA LAKUNZA,M,ESP,51-,50-,49+
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,3129,4,CÉDRIC LACHAT,M,SUI,42-,48,48-
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,3577,5,JORG VERHOEVEN,M,NED,TOP,TOP,40+
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,2254,6,SACHI AMMA,M,JPN,49,46,30.5
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5256,7,EDUARD MARIN GARCIA,M,ESP,49+,49-,26
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,773,8,RAMÓN JULIAN PUIGBLANQUE,M,ESP,TOP,50,19+
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,2247,9,YUJI HIRAYAMA,M,JPN,48-,45-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4690,10,FABIEN DUGIT,M,FRA,43-,44+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,419,11,MICHAËL FUSELIER,M,FRA,46-,42-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,1361,12,MARTIN STRANIK,M,CZE,41+,41+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,426,13,SYLVAIN MILLET,M,FRA,41,41+,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,1204,14,KILIAN FISCHHUBER,M,AUT,42-,41,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,847,15,LUCA ZARDINI,M,ITA,41-,41,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4586,16,CHRISTIAN BINDHAMMER,M,GER,42-,39-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,437,17,ROMAIN DESGRANGES,M,FRA,41,39-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,775,18,ERIC LOPEZ MATEOS,M,ESP,43,38.5-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4585,19,CASPER TEN SIJTHOFF,M,NED,38+,36,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,3058,20,MAGNUS MIDTBOE,M,NOR,41-,34-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,845,21,FLAVIO CRESPI,M,ITA,49+,33-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4716,22,KLEMEN BECAN,M,SLO,41+,33-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5324,22,FLAVIEN GUERIMAND,M,FRA,41+,33-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5393,24,DANIEL WINKLER,M,SUI,40-,33-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,61,25,MIKHAIL CHERNIKOV,M,RUS,38+,33-,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,447,26,MANUEL ROMAIN,M,FRA,41,22.5,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5648,27,ROMAN VAN DER WERF,M,NED,38,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4809,28,MIKHAIL GOGOL,M,RUS,36+,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,774,29,MARCO ANTONIO JUBES ANGARITA,M,ESP,31-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4864,29,IVAN KAUROV,M,RUS,31-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4787,31,MARTIN JAGGI,M,SUI,29,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,1476,31,VALERIY KRYUKOV,M,UKR,29,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4948,33,NICOLA DE MATTIA,M,ITA,29-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5783,33,ALESSANDRO FIORI,M,ITA,29-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5406,33,THOMAS NEYER,M,AUT,29-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4582,33,MATEJ SOVA,M,SLO,29-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4790,37,BENOIT HEINTZ,M,FRA,28,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,3353,38,STEFAN DANKER,M,GER,28-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4597,39,ANDREAS BINDHAMMER,M,GER,27+,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5517,39,THOMAS SCHMID,M,SUI,27+,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,3135,41,ANDRÉ BEREZOSKI,M,BRA,27,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,1353,42,JAKUB HLAVACEK,M,CZE,25-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5333,43,MATEVZ PINTAR,M,SLO,24+,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5749,44,MANUEL CORETTI,M,ITA,24-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5784,44,MATTHIAS RUH,M,SUI,24-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4801,44,ONDREJ SVUB,M,SVK,24-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,1208,47,MARK AMANN,M,AUT,23+,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5666,47,DALIBOR MURAN,M,CZE,23+,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,1199,49,JÜRGEN REIS,M,AUT,22.5,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5127,50,ADRIAN BAXTER,M,GBR,22,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5077,50,MARCIN WSZOLEK,M,POL,22,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5785,52,RAFAL POREBSKI,M,POL,22-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4825,53,MATUS KOSTKA,M,SVK,21-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5518,53,TIMO TAK,M,NED,21-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,4810,55,MATEJ SVUB,M,SVK,20,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5786,56,ALEKSEY PEROV,M,KAZ,18-,,
IFSC Climbing Worldcup (L) - Imst (AUT) 2007,5787,57,JULIEN LAINE,M,FRA,15,,
